item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM002490,ORD000366,P00476,4,75585.87,15.53
ITEM002491,ORD000742,P00489,4,10633.1,30.08
ITEM002492,ORD000865,P00214,3,66610.13,7.2
ITEM002493,ORD001997,P00047,3,60433.41,32.35
ITEM002494,ORD000970,P00336,3,38538.07,22.02
ITEM002495,ORD000041,P00089,4,66397.78,22.59
ITEM002496,ORD000354,P00307,2,22530.13,6.75
ITEM002497,ORD001148,P00225,4,28304.66,30.86
ITEM002498,ORD000160,P00509,2,59056.05,13.81
ITEM002499,ORD001600,P00344,2,59685.8,15.55
ITEM002500,ORD000524,P00460,5,25746.51,0.43
ITEM002501,ORD000736,P00301,5,5085.05,9.02
ITEM002502,ORD001725,P00141,4,60700.4,1.66
ITEM002503,ORD001410,P00479,2,18592.58,17.35
ITEM002504,ORD001447,P00273,1,22292.22,39.17
ITEM002505,ORD000007,P00348,2,63370.5,13.49
ITEM002506,ORD001814,P00321,4,26565.06,10.72
ITEM002507,ORD000188,P00401,3,18520.1,31.21
ITEM002508,ORD001236,P00017,1,26344.13,8.81
ITEM002509,ORD001093,P00080,3,42266.95,2.0
ITEM002510,ORD001001,P00421,1,24643.14,18.22
ITEM002511,ORD001959,P00536,3,1389.46,18.28
ITEM002512,ORD000812,P00385,1,61131.46,18.05
ITEM002513,ORD001335,P00360,4,3667.53,16.56
ITEM002514,ORD000958,P00135,4,56163.78,16.17
ITEM002515,ORD001894,P00069,3,52522.32,35.29
ITEM002516,ORD000179,P00532,3,66661.06,29.86
ITEM002517,ORD001170,P00035,1,48065.48,19.02
ITEM002518,ORD001425,P00171,5,6538.08,0.44
ITEM002519,ORD001059,P00316,3,4821.26,18.18
ITEM002520,ORD001723,P00576,4,31674.97,39.05
ITEM002521,ORD000745,P00422,4,41483.32,35.98
ITEM002522,ORD000467,P00254,4,22680.78,16.99
ITEM002523,ORD001043,P00252,2,34188.98,19.32
ITEM002524,ORD000902,P00217,1,30242.89,18.84
ITEM002525,ORD001621,P00124,5,21829.44,7.32
ITEM002526,ORD000376,P00431,4,3943.29,19.01
ITEM002527,ORD001177,P00288,1,48869.18,30.84
ITEM002528,ORD000926,P00521,5,10535.69,8.72
ITEM002529,ORD001557,P00338,5,1219.36,1.87
ITEM002530,ORD000965,P00211,5,63229.9,12.19
ITEM002531,ORD001666,P00174,5,32031.06,34.74
ITEM002532,ORD001032,P00494,4,22436.42,33.75
ITEM002533,ORD001636,P00331,1,78175.67,25.47
ITEM002534,ORD001170,P00142,2,67685.86,27.78
ITEM002535,ORD000121,P00269,5,45038.04,28.01
ITEM002536,ORD000160,P00559,4,62459.81,17.71
ITEM002537,ORD000834,P00401,2,18031.57,2.45
ITEM002538,ORD000143,P00412,2,11454.27,38.49
ITEM002539,ORD001836,P00016,4,32216.07,32.38
ITEM002540,ORD001191,P00182,5,71506.12,3.2
ITEM002541,ORD001161,P00550,2,58387.23,22.47
ITEM002542,ORD000858,P00331,2,75870.23,9.34
ITEM002543,ORD000186,P00469,1,22519.01,32.89
ITEM002544,ORD000631,P00269,2,44645.88,11.68
ITEM002545,ORD000062,P00212,5,65071.08,38.15
ITEM002546,ORD000481,P00090,2,84263.14,12.1
ITEM002547,ORD001311,P00020,1,29425.68,31.0
ITEM002548,ORD001251,P00429,4,8059.96,15.22
ITEM002549,ORD000368,P00066,5,53587.12,21.54
ITEM002550,ORD000389,P00003,3,43564.01,24.29
ITEM002551,ORD000333,P00279,2,45365.41,20.51
ITEM002552,ORD001589,P00285,2,20090.41,27.89
ITEM002553,ORD001604,P00078,4,34089.73,4.47
ITEM002554,ORD000966,P00515,1,26310.27,15.08
ITEM002555,ORD001313,P00278,2,16298.41,13.75
ITEM002556,ORD001322,P00541,5,29433.64,30.34
ITEM002557,ORD001887,P00054,1,7902.59,34.04
ITEM002558,ORD001808,P00595,2,32440.4,26.16
ITEM002559,ORD000191,P00337,1,10990.49,17.95
ITEM002560,ORD000095,P00118,4,43274.57,23.96
ITEM002561,ORD000320,P00423,3,17449.08,35.19
ITEM002562,ORD000417,P00032,5,25595.42,1.26
ITEM002563,ORD001312,P00068,4,35800.1,6.01
ITEM002564,ORD000340,P00425,5,60055.56,34.8
ITEM002565,ORD000607,P00307,5,26512.96,37.86
ITEM002566,ORD001353,P00020,4,27283.14,20.31
ITEM002567,ORD001187,P00348,5,53676.37,25.87
ITEM002568,ORD001293,P00283,1,45198.67,21.59
ITEM002569,ORD000867,P00116,5,46672.52,15.4
ITEM002570,ORD000226,P00176,4,48126.21,5.3
ITEM002571,ORD001142,P00034,5,27635.62,0.67
ITEM002572,ORD001280,P00123,4,37291.34,30.3
ITEM002573,ORD000359,P00432,2,18300.14,35.29
ITEM002574,ORD000575,P00276,2,56276.11,23.79
ITEM002575,ORD001291,P00189,3,26604.11,20.88
ITEM002576,ORD001683,P00497,1,4967.04,0.44
ITEM002577,ORD001529,P00303,2,1031.7,26.31
ITEM002578,ORD000766,P00221,4,4073.71,23.42
ITEM002579,ORD001923,P00160,2,49877.74,9.95
ITEM002580,ORD000375,P00565,3,29202.25,16.2
ITEM002581,ORD001672,P00061,2,8857.06,25.96
ITEM002582,ORD000920,P00001,2,32709.93,11.75
ITEM002583,ORD000769,P00326,2,26343.4,35.66
ITEM002584,ORD000632,P00044,3,434.27,27.94
ITEM002585,ORD000871,P00262,5,11535.17,28.0
ITEM002586,ORD001670,P00451,3,26948.61,11.14
ITEM002587,ORD000034,P00249,4,56898.12,10.88
ITEM002588,ORD001797,P00523,-5,37151.36,14.09
ITEM002589,ORD001469,P00584,4,3587.22,9.95
ITEM002590,ORD000757,P00284,4,55108.07,39.96
ITEM002591,ORD001968,P00131,2,8337.73,15.25
ITEM002592,ORD001653,P00475,5,58462.77,38.81
ITEM002593,ORD000836,P00291,5,808.57,14.91
ITEM002594,ORD000636,P00581,4,86246.22,34.21
ITEM002595,ORD001366,P00179,2,39711.04,38.05
ITEM002596,ORD000381,P00538,4,43877.69,38.45
ITEM002597,ORD001155,P00132,1,55586.64,15.93
ITEM002598,ORD001980,P00465,5,35026.2,7.08
ITEM002599,ORD001828,P00354,4,40074.0,23.6
ITEM002600,ORD001823,P00159,5,57134.96,24.13
ITEM002601,ORD001949,P00562,2,59279.03,30.06
ITEM002602,ORD001505,P00489,4,9174.15,18.56
ITEM002603,ORD001015,P00462,5,22133.45,36.65
ITEM002604,ORD000889,P00013,3,20715.57,10.19
ITEM002605,ORD000354,P00051,5,47415.64,32.3
ITEM002606,ORD001834,P00253,1,11017.96,24.12
ITEM002607,ORD001528,P00195,5,31775.87,39.64
ITEM002608,ORD000825,P00011,1,45869.66,2.66
ITEM002609,ORD000610,P00051,4,47084.71,5.87
ITEM002610,ORD001264,P00069,3,54454.8,26.45
ITEM002611,ORD001747,P00035,3,64322.23,22.56
ITEM002612,ORD000446,P00308,1,16003.43,20.66
ITEM002613,ORD001178,P00508,3,7498.06,25.42
ITEM002614,ORD001114,P00482,2,53476.1,24.52
ITEM002615,ORD000891,P00336,4,43080.88,29.69
ITEM002616,ORD001367,P00139,3,53548.97,13.18
ITEM002617,ORD001986,P00155,1,54906.44,9.34
ITEM002618,ORD001704,P00238,1,35885.74,19.38
ITEM002619,ORD000874,P00439,5,44556.76,4.09
ITEM002620,ORD001932,P00268,5,21613.77,16.03
ITEM002621,ORD001875,P00583,5,15459.88,39.16
ITEM002622,ORD000070,P00379,4,52657.05,35.17
ITEM002623,ORD000175,P00486,3,6140.66,37.41
ITEM002624,ORD000919,P00419,4,19682.26,21.05
ITEM002625,ORD001172,P00342,4,21003.46,30.58
ITEM002626,ORD001875,P00298,1,11483.55,31.82
ITEM002627,ORD000630,P00503,3,38296.02,6.53
ITEM002628,ORD000462,P00075,2,28008.97,24.75
ITEM002629,ORD001742,P00415,1,30077.17,19.85
ITEM002630,ORD001016,P00202,2,36088.82,39.62
ITEM002631,ORD000717,P00064,2,12134.68,30.3
ITEM002632,ORD001561,P00184,1,58460.15,13.34
ITEM002633,ORD001274,P00598,5,52171.34,23.63
ITEM002634,ORD001057,P00496,2,58464.51,1.61
ITEM002635,ORD000611,P00189,3,33833.41,12.42
ITEM002636,ORD001734,P00460,3,23418.29,0.0
ITEM002637,ORD000555,P00506,4,47378.53,29.99
ITEM002638,ORD001095,P00426,2,34564.82,12.61
ITEM002639,ORD000135,P00006,4,69314.58,3.05
ITEM002640,ORD001551,P00074,4,11023.36,39.1
ITEM002641,ORD001410,P00571,3,42946.83,27.8
ITEM002642,ORD001969,P00171,5,5861.04,3.14
ITEM002643,ORD000721,P00393,2,35791.37,1.48
ITEM002644,ORD001667,P00076,5,49461.35,20.36
ITEM002645,ORD000706,P00355,5,21410.28,29.16
ITEM002646,ORD001655,P00098,3,61357.99,18.08
ITEM002647,ORD000556,P00402,3,50008.94,26.66
ITEM002648,ORD001888,P00408,1,60267.94,32.85
ITEM002649,ORD000006,P00052,3,20333.65,9.83
ITEM002650,ORD001698,P00013,3,23132.58,12.47
ITEM002651,ORD001106,P00283,1,70429.03,9.95
ITEM002652,ORD001891,P00560,2,45167.84,32.17
ITEM002653,ORD000050,P00215,5,59968.67,30.76
ITEM002654,ORD001572,P00041,2,64466.35,36.61
ITEM002655,ORD001115,P00568,4,13846.31,11.15
ITEM002656,ORD001991,P00022,4,3433.77,0.5
ITEM002657,ORD000803,P00330,2,18764.87,13.52
ITEM002658,ORD001989,P00392,3,3789.71,28.37
ITEM002659,ORD000424,P00209,2,28734.56,16.7
ITEM002660,ORD000410,P00057,2,73580.54,18.74
ITEM002661,ORD000540,P00022,-5,4043.2,36.0
ITEM002662,ORD001561,P00443,4,3624.3,28.79
ITEM002663,ORD001240,P00572,4,32310.13,1.7
ITEM002664,ORD000345,P00043,1,32724.97,24.61
ITEM002665,ORD001108,P00289,2,4208.98,7.99
ITEM002666,ORD001754,P00149,4,39147.55,3.85
ITEM002667,ORD001101,P00283,5,52424.17,1.88
ITEM002668,ORD000334,P00409,2,45098.81,4.77
ITEM002669,ORD001217,P00413,1,60926.47,18.19
ITEM002670,ORD001401,P00163,2,17994.68,9.04
ITEM002671,ORD001854,P00482,1,68235.73,38.08
ITEM002672,ORD000745,P00286,-3,27798.13,27.93
ITEM002673,ORD001618,P00059,5,30706.06,27.16
ITEM002674,ORD000282,P00202,1,44218.9,2.54
ITEM002675,ORD000800,P00076,5,44810.58,29.17
ITEM002676,ORD001181,P00279,4,52065.19,19.44
ITEM002677,ORD000794,P00418,2,990.26,7.19
ITEM002678,ORD000670,P00591,4,70436.26,14.53
ITEM002679,ORD002000,P00014,2,27969.36,2.95
ITEM002680,ORD001095,P00309,1,42464.79,19.45
ITEM002681,ORD001138,P00460,1,19732.65,15.53
ITEM002682,ORD000822,P00050,3,69979.09,2.07
ITEM002683,ORD000485,P00043,4,29654.71,17.36
ITEM002684,ORD000018,P00380,1,39071.26,21.24
ITEM002685,ORD001313,P00090,4,61218.54,0.32
ITEM002686,ORD001117,P00124,1,21189.36,23.47
ITEM002687,ORD001214,P00122,2,42021.66,29.63
ITEM002688,ORD001309,P00030,2,35034.14,0.93
ITEM002689,ORD000538,P00348,-2,69110.35,30.7
ITEM002690,ORD000943,P00380,5,46841.55,23.9
ITEM002691,ORD000474,P00115,5,77017.98,7.47
ITEM002692,ORD000804,P00043,-1,33083.67,21.34
ITEM002693,ORD000089,P00137,4,41067.22,32.59
ITEM002694,ORD001010,P00303,3,1009.37,10.93
ITEM002695,ORD001291,P00141,1,53852.53,29.89
ITEM002696,ORD001972,P00289,3,6368.88,9.01
ITEM002697,ORD000186,P00128,5,47927.88,22.44
ITEM002698,ORD001472,P00562,5,65050.23,25.17
ITEM002699,ORD001085,P00217,3,31115.06,33.81
ITEM002700,ORD001561,P00339,4,12408.82,6.28
ITEM002701,ORD000344,P00380,2,38935.31,24.66
ITEM002702,ORD000108,P00323,-4,52157.5,9.39
ITEM002703,ORD001663,P00419,1,28044.68,33.61
ITEM002704,ORD000635,P00555,4,9043.91,0.42
ITEM002705,ORD000920,P00158,4,24131.04,16.24
ITEM002706,ORD000269,P00202,3,52030.06,2.52
ITEM002707,ORD001033,P00374,1,52908.59,38.2
ITEM002708,ORD001395,P00005,1,10738.52,27.18
ITEM002709,ORD001301,P00093,4,27885.51,3.76
ITEM002710,ORD000867,P00056,3,36017.57,22.88
ITEM002711,ORD000765,P00133,2,13522.36,3.0
ITEM002712,ORD000503,P00335,3,46993.57,10.61
ITEM002713,ORD001454,P00385,3,66617.7,14.61
ITEM002714,ORD000199,P00328,4,71917.77,12.77
ITEM002715,ORD000943,P00127,5,23171.63,3.2
ITEM002716,ORD001317,P00538,5,52548.49,17.39
ITEM002717,ORD001523,P00308,4,21687.41,17.19
ITEM002718,ORD000796,P00127,5,16710.19,35.24
ITEM002719,ORD001462,P00507,3,62274.93,22.38
ITEM002720,ORD000811,P00561,1,52063.11,18.75
ITEM002721,ORD001582,P00191,2,74089.34,27.76
ITEM002722,ORD001736,P00486,1,7140.96,9.77
ITEM002723,ORD000013,P00103,5,13657.62,1.02
ITEM002724,ORD000738,P00443,4,4071.89,7.59
ITEM002725,ORD001674,P00148,5,23362.55,8.51
ITEM002726,ORD001398,P00137,2,45701.78,34.42
ITEM002727,ORD000593,P00266,1,26482.55,22.43
ITEM002728,ORD000274,P00330,2,20099.42,32.62
ITEM002729,ORD001915,P00472,4,16592.13,23.75
ITEM002730,ORD000383,P00265,2,24830.72,36.74
ITEM002731,ORD001274,P00164,2,19982.69,34.7
ITEM002732,ORD001335,P00145,1,35730.22,27.44
ITEM002733,ORD000045,P00590,1,39229.6,39.66
ITEM002734,ORD000134,P00434,5,25521.35,30.45
ITEM002735,ORD000359,P00529,-3,25078.69,8.5
ITEM002736,ORD000609,P00507,1,61636.18,21.01
ITEM002737,ORD001822,P00010,4,5839.6,12.84
ITEM002738,ORD000173,P00337,3,14033.14,5.07
ITEM002739,ORD000797,P00059,4,25858.09,22.74
ITEM002740,ORD001248,P00072,2,8819.22,8.85
ITEM002741,ORD000061,P00004,4,57082.01,39.39
ITEM002742,ORD000438,P00159,2,53886.53,17.3
ITEM002743,ORD001281,P00155,-2,54227.95,18.7
ITEM002744,ORD000448,P00209,1,29809.82,29.04
ITEM002745,ORD001434,P00035,4,55123.59,11.95
ITEM002746,ORD000980,P00029,4,40844.92,22.34
ITEM002747,ORD000108,P00244,4,24928.95,13.4
ITEM002748,ORD000642,P00174,5,29341.67,12.17
ITEM002749,ORD001291,P00295,1,67544.32,1.5
ITEM002750,ORD000969,P00305,-1,55022.34,19.84
ITEM002751,ORD000038,P00445,4,10907.33,14.67
ITEM002752,ORD000343,P00439,4,35301.66,14.85
ITEM002753,ORD001897,P00003,4,57180.18,0.55
ITEM002754,ORD000082,P00251,4,34798.72,20.33
ITEM002755,ORD000731,P00414,3,2278.61,29.16
ITEM002756,ORD000580,P00588,4,30827.83,23.8
ITEM002757,ORD001323,P00214,1,64109.41,8.7
ITEM002758,ORD001203,P00585,4,4714.09,33.55
ITEM002759,ORD001451,P00285,5,19903.85,10.31
ITEM002760,ORD001872,P00519,4,15536.4,29.6
ITEM002761,ORD001821,P00323,3,42383.09,11.28
ITEM002762,ORD001439,P00213,2,25420.65,31.0
ITEM002763,ORD000894,P00304,2,12922.33,29.81
ITEM002764,ORD001998,P00264,4,42773.67,4.03
ITEM002765,ORD001472,P00562,5,75487.61,35.22
ITEM002766,ORD001650,P00077,1,38300.75,11.53
ITEM002767,ORD001911,P00348,2,55744.41,0.16
ITEM002768,ORD000150,P00187,4,59777.43,27.96
ITEM002769,ORD001883,P00168,2,54979.52,32.66
ITEM002770,ORD001992,P00544,3,23890.48,12.01
ITEM002771,ORD001694,P00166,3,27148.34,18.44
ITEM002772,ORD001033,P00504,1,68542.3,30.97
ITEM002773,ORD001078,P00145,2,37160.38,21.03
ITEM002774,ORD001119,P00495,1,45709.89,21.87
ITEM002775,ORD001737,P00298,1,11961.64,1.98
ITEM002776,ORD001429,P00079,2,38736.18,10.22
ITEM002777,ORD001316,P00379,4,46954.58,29.9
ITEM002778,ORD001178,P00550,3,55580.43,30.12
ITEM002779,ORD000665,P00528,4,7077.23,24.94
ITEM002780,ORD001162,P00397,2,26815.41,21.66
ITEM002781,ORD001989,P00004,5,58762.46,17.79
ITEM002782,ORD000413,P00405,1,20980.22,21.72
ITEM002783,ORD001176,P00145,4,34621.83,16.03
ITEM002784,ORD000016,P00102,4,52788.24,36.03
ITEM002785,ORD001501,P00461,5,8479.4,11.11
ITEM002786,ORD001023,P00536,4,1424.56,30.06
ITEM002787,ORD000735,P00506,3,49579.8,38.64
ITEM002788,ORD000522,P00482,4,61522.01,0.27
ITEM002789,ORD000792,P00537,4,25639.22,31.48
ITEM002790,ORD000850,P00544,2,17725.08,2.3
ITEM002791,ORD000147,P00425,4,66216.61,13.0
ITEM002792,ORD000316,P00180,3,49627.69,10.4
ITEM002793,ORD001577,P00525,5,38195.28,37.32
ITEM002794,ORD000011,P00148,2,18247.44,16.26
ITEM002795,ORD001095,P00437,1,54588.22,9.34
ITEM002796,ORD000652,P00482,1,76705.42,18.11
ITEM002797,ORD001963,P00252,4,37759.48,35.28
ITEM002798,ORD000611,P00275,2,2505.09,20.51
ITEM002799,ORD000843,P00063,2,25968.37,27.75
ITEM002800,ORD001498,P00050,5,61113.6,21.39
ITEM002801,ORD000063,P00285,1,15039.61,26.72
ITEM002802,ORD000025,P00598,4,50254.69,32.95
ITEM002803,ORD000975,P00497,5,7360.67,5.4
ITEM002804,ORD000559,P00345,2,19406.89,4.38
ITEM002805,ORD000743,P00399,5,29512.15,0.53
ITEM002806,ORD000651,P00044,4,400.4,30.14
ITEM002807,ORD000774,P00504,3,72527.09,38.95
ITEM002808,ORD000030,P00587,3,1585.57,25.57
ITEM002809,ORD000457,P00587,3,1722.36,35.53
ITEM002810,ORD001198,P00562,-1,56791.42,39.3
ITEM002811,ORD000003,P00173,5,49072.08,5.89
ITEM002812,ORD001786,P00046,2,24881.74,14.15
ITEM002813,ORD001087,P00144,3,39042.33,24.42
ITEM002814,ORD001784,P00018,4,6133.93,12.49
ITEM002815,ORD000084,P00233,1,750.7,17.6
ITEM002816,ORD000942,P00483,3,62954.83,18.41
ITEM002817,ORD001249,P00375,1,14081.74,2.67
ITEM002818,ORD001842,P00436,3,41253.03,27.47
ITEM002819,ORD001478,P00163,2,17831.71,20.88
ITEM002820,ORD001483,P00133,5,13998.55,25.66
ITEM002821,ORD001790,P00406,5,80872.31,11.06
ITEM002822,ORD001169,P00431,2,2912.03,30.66
ITEM002823,ORD000345,P00440,1,51538.63,14.42
ITEM002824,ORD001124,P00386,5,46642.02,6.63
ITEM002825,ORD000861,P00493,3,17473.62,8.39
ITEM002826,ORD001740,P00455,2,10957.25,15.36
ITEM002827,ORD000373,P00219,1,45234.6,39.27
ITEM002828,ORD001085,P00093,4,28476.42,5.98
ITEM002829,ORD001596,P00151,4,43197.87,32.87
ITEM002830,ORD001154,P00320,4,12062.7,23.75
ITEM002831,ORD000048,P00431,2,2897.4,18.41
ITEM002832,ORD000296,P00226,4,5503.49,24.99
ITEM002833,ORD001938,P00594,1,69210.1,35.36
ITEM002834,ORD000467,P00483,5,48713.03,28.34
ITEM002835,ORD001632,P00439,3,42456.62,34.92
ITEM002836,ORD001464,P00556,4,14200.39,35.54
ITEM002837,ORD000575,P00478,4,3830.86,28.13
ITEM002838,ORD000145,P00456,-4,55771.86,12.55
ITEM002839,ORD001216,P00538,1,63975.92,35.14
ITEM002840,ORD001116,P00554,5,18507.6,33.72
ITEM002841,ORD001534,P00216,4,6945.87,14.11
ITEM002842,ORD000133,P00329,4,18273.43,22.31
ITEM002843,ORD000620,P00379,5,64002.37,30.48
ITEM002844,ORD001285,P00400,2,25607.14,22.0
ITEM002845,ORD001036,P00270,5,18203.59,16.44
ITEM002846,ORD001076,P00024,2,2173.8,27.41
ITEM002847,ORD000817,P00082,2,58943.02,15.97
ITEM002848,ORD000223,P00185,1,55770.0,31.45
ITEM002849,ORD001235,P00029,3,59901.63,21.89
ITEM002850,ORD001654,P00560,1,44560.54,22.68
ITEM002851,ORD001617,P00553,5,45338.33,33.89
ITEM002852,ORD001606,P00101,5,46346.44,32.62
ITEM002853,ORD000055,P00501,1,86792.73,15.52
ITEM002854,ORD001558,P00038,1,37273.76,23.45
ITEM002855,ORD000450,P00493,2,15106.45,5.76
ITEM002856,ORD001134,P00237,2,44888.9,28.26
ITEM002857,ORD001358,P00448,3,70632.64,18.16
ITEM002858,ORD000095,P00249,3,38327.5,19.63
ITEM002859,ORD000943,P00524,5,45023.08,20.74
ITEM002860,ORD001495,P00231,2,34784.51,27.62
ITEM002861,ORD000028,P00499,4,58051.02,4.06
ITEM002862,ORD000350,P00224,1,50105.6,13.61
ITEM002863,ORD000088,P00326,4,24507.76,1.31
ITEM002864,ORD000261,P00096,5,29438.3,24.14
ITEM002865,ORD001797,P00228,5,13885.35,32.89
ITEM002866,ORD000540,P00046,3,18988.54,20.36
ITEM002867,ORD000429,P00108,1,37332.32,12.34
ITEM002868,ORD000990,P00053,1,16160.45,37.45
ITEM002869,ORD001328,P00331,1,57286.16,21.43
ITEM002870,ORD000910,P00117,3,58289.15,15.74
ITEM002871,ORD001914,P00547,5,1800.1,1.5
ITEM002872,ORD001309,P00449,4,30203.76,21.51
ITEM002873,ORD001790,P00146,2,13154.06,12.1
ITEM002874,ORD001594,P00274,3,65824.62,11.68
ITEM002875,ORD000844,P00485,5,45931.53,0.99
ITEM002876,ORD001560,P00238,4,38489.66,17.09
ITEM002877,ORD000611,P00023,1,49880.54,37.51
ITEM002878,ORD001256,P00327,4,27479.88,19.94
ITEM002879,ORD001356,P00214,1,58976.99,37.8
ITEM002880,ORD000750,P00464,2,34451.52,28.13
ITEM002881,ORD000302,P00450,2,48815.74,15.74
ITEM002882,ORD001146,P00214,1,52292.14,33.19
ITEM002883,ORD000679,P00573,3,51692.11,26.48
ITEM002884,ORD001316,P00168,2,39844.82,12.0
ITEM002885,ORD000770,P00382,1,18545.08,25.07
ITEM002886,ORD000521,P00551,2,35648.32,31.88
ITEM002887,ORD000050,P00478,2,3330.66,31.79
ITEM002888,ORD001734,P00483,3,58651.73,29.09
ITEM002889,ORD000708,P00587,3,1621.19,26.01
ITEM002890,ORD001888,P00499,3,74256.58,36.93
ITEM002891,ORD001249,P00118,4,43520.59,0.12
ITEM002892,ORD000027,P00166,2,22725.88,26.58
ITEM002893,ORD000829,P00579,5,48139.88,33.37
ITEM002894,ORD000588,P00102,2,65750.19,11.99
ITEM002895,ORD000561,P00492,4,17788.13,2.34
ITEM002896,ORD001210,P00262,5,8804.3,19.47
ITEM002897,ORD000922,P00295,1,67779.85,5.14
ITEM002898,ORD001660,P00129,5,6143.57,26.58
ITEM002899,ORD000495,P00207,-1,38171.93,16.99
ITEM002900,ORD001747,P00357,1,47202.4,25.83
ITEM002901,ORD000788,P00192,1,36943.48,7.54
ITEM002902,ORD000773,P00464,4,26867.76,29.85
ITEM002903,ORD000851,P00424,4,18267.12,0.06
ITEM002904,ORD000642,P00404,2,15799.53,32.45
ITEM002905,ORD001888,P00033,2,35385.63,33.53
ITEM002906,ORD000274,P00226,3,7113.94,21.77
ITEM002907,ORD000149,P00214,4,77861.98,22.15
ITEM002908,ORD001825,P00432,4,15735.82,29.61
ITEM002909,ORD000193,P00486,4,7384.93,13.1
ITEM002910,ORD001302,P00312,3,33689.51,4.81
ITEM002911,ORD000602,P00028,5,56498.66,9.81
ITEM002912,ORD001758,P00359,1,36348.93,34.06
ITEM002913,ORD001860,P00370,4,73750.33,5.6
ITEM002914,ORD001657,P00386,1,33686.19,15.35
ITEM002915,ORD001003,P00132,4,50877.44,22.7
ITEM002916,ORD001603,P00366,4,58217.31,25.35
ITEM002917,ORD000730,P00597,2,75513.45,19.44
ITEM002918,ORD000899,P00385,3,68930.6,11.95
ITEM002919,ORD000093,P00027,2,70003.59,38.75
ITEM002920,ORD001883,P00561,3,42115.05,7.16
ITEM002921,ORD001642,P00343,3,29652.87,28.88
ITEM002922,ORD000427,P00278,3,18092.27,10.23
ITEM002923,ORD001126,P00409,4,43924.1,21.34
ITEM002924,ORD001098,P00235,5,6732.79,18.75
ITEM002925,ORD000494,P00240,1,5819.55,14.45
ITEM002926,ORD000775,P00086,3,14915.33,11.7
ITEM002927,ORD001699,P00203,2,56512.78,4.58
ITEM002928,ORD001427,P00469,5,22338.94,23.59
ITEM002929,ORD000649,P00219,1,39704.89,27.53
ITEM002930,ORD000593,P00015,5,52008.5,9.75
ITEM002931,ORD001015,P00446,4,17092.15,7.77
ITEM002932,ORD001431,P00542,3,41113.3,2.39
ITEM002933,ORD001481,P00549,4,25067.76,3.43
ITEM002934,ORD000423,P00597,-1,64761.36,37.53
ITEM002935,ORD000513,P00235,4,8790.83,16.5
ITEM002936,ORD001293,P00107,1,56249.55,21.94
ITEM002937,ORD001124,P00468,1,45721.11,26.86
ITEM002938,ORD001293,P00538,3,49842.98,5.15
ITEM002939,ORD001559,P00466,1,59037.01,21.92
ITEM002940,ORD001716,P00003,2,57973.39,32.88
ITEM002941,ORD001345,P00203,2,73120.68,28.86
ITEM002942,ORD000763,P00270,2,19907.61,7.85
ITEM002943,ORD000828,P00035,1,49058.13,2.17
ITEM002944,ORD001964,P00515,4,32867.22,39.07
ITEM002945,ORD001416,P00344,1,64705.58,36.62
ITEM002946,ORD000283,P00173,3,62264.37,3.83
ITEM002947,ORD001615,P00158,1,19271.3,19.22
ITEM002948,ORD000212,P00323,1,48848.63,29.54
ITEM002949,ORD001160,P00146,1,9920.29,34.4
ITEM002950,ORD000870,P00256,2,63427.11,20.77
ITEM002951,ORD000264,P00139,2,39930.46,1.26
ITEM002952,ORD000655,P00238,5,28517.49,26.59
ITEM002953,ORD000097,P00382,4,14959.6,1.1
ITEM002954,ORD001968,P00048,1,46977.01,8.31
ITEM002955,ORD001095,P00315,2,9698.91,4.04
ITEM002956,ORD000467,P00179,3,30006.18,15.15
ITEM002957,ORD001993,P00120,2,13325.44,29.32
ITEM002958,ORD000521,P00344,4,64820.63,13.33
ITEM002959,ORD000444,P00312,2,29260.21,11.94
ITEM002960,ORD001647,P00306,5,66884.57,31.72
ITEM002961,ORD000355,P00271,5,43883.01,17.18
ITEM002962,ORD000549,P00179,1,39389.02,23.33
ITEM002963,ORD000731,P00254,4,28643.81,25.47
ITEM002964,ORD000970,P00249,3,52979.22,22.01
ITEM002965,ORD001281,P00370,2,65938.15,33.22
ITEM002966,ORD000730,P00415,1,36188.35,7.1
ITEM002967,ORD000786,P00414,3,2159.32,22.51
ITEM002968,ORD000136,P00274,4,76950.77,15.6
ITEM002969,ORD000323,P00379,2,61120.42,20.44
ITEM002970,ORD001269,P00427,4,62967.62,10.66
ITEM002971,ORD001604,P00379,2,45535.62,33.96
ITEM002972,ORD001430,P00380,2,42730.47,17.66
ITEM002973,ORD001944,P00278,4,14533.96,12.71
ITEM002974,ORD000478,P00347,2,56001.98,27.95
ITEM002975,ORD001434,P00418,2,945.33,35.23
ITEM002976,ORD001181,P00565,3,31630.58,6.16
ITEM002977,ORD000415,P00398,4,7703.82,6.03
ITEM002978,ORD000212,P00347,4,43413.17,25.64
ITEM002979,ORD001769,P00429,2,11681.73,21.88
ITEM002980,ORD000460,P00332,3,7352.31,26.37
ITEM002981,ORD000842,P00562,3,68730.25,17.17
ITEM002982,ORD001370,P00592,1,23758.51,4.05
ITEM002983,ORD001497,P00552,2,23446.25,18.82
ITEM002984,ORD001309,P00243,5,28139.5,35.58
ITEM002985,ORD001119,P00080,4,31418.88,34.42
ITEM002986,ORD001380,P00513,1,42449.66,35.88
ITEM002987,ORD001056,P00202,4,36420.37,9.79
